appid,name,tags,price,reviews,reviewScore,copiesSold,revenue,followers,genres
281990,Stellaris,"['Space', 'Grand Strategy', 'Strategy', 'Sci-fi', '4X', 'Exploration', 'Sandbox', 'Simulation', 'Multiplayer', 'Singleplayer', 'Real-Time with Pause', 'Moddable', 'Diplomacy', 'Management', 'Military', 'Futuristic', 'Replay Value', 'Great Soundtrack', 'Procedural Generation', 'Atmospheric']",39.99,164911,88,4618662,65042175,511298,"['Simulation', 'Strategy']"
451020,Battle Chasers: Nightwar,"['RPG', 'Turn-Based Combat', 'Singleplayer', 'JRPG', 'Dungeon Crawler', 'Fantasy', 'Indie', 'Atmospheric', 'Turn-Based', 'Comic Book', 'Great Soundtrack', 'Story Rich', 'Crowdfunded', 'Fishing', 'Isometric', 'Loot', 'Open World', 'Adventure', 'Female Protagonist', 'Steampunk']",29.99,6943,88,306702,4593167,66799,"['Indie', 'RPG']"
1173820,FINAL FANTASY VI,"['RPG', '2D', 'Singleplayer', 'JRPG', 'Adventure', 'Class-Based', 'Emotional', 'Fantasy', 'Exploration', 'Pixel Graphics', 'Lore-Rich', 'Nostalgia', 'Magic', 'Party-Based RPG', 'Turn-Based Combat', 'Remake', 'Retro', 'Story Rich', 'Great Soundtrack', 'Female Protagonist']",17.99,3207,91,202347,3000190,18532,['RPG']
537800,Bomber Crew,"['World War II', 'Simulation', 'Strategy', 'Management', 'Flight', 'Singleplayer', 'War', 'Indie', 'Difficult', 'Survival', 'Action', 'Military', 'Casual', 'Roguelike', 'Cartoony', '3D', 'Perma Death', 'Roguelite', 'Cute', 'Multiplayer']",19.99,13501,88,424100,2293544,43789,"['Simulation', 'Strategy']"
403640,Dishonored 2,"['Stealth', 'First-Person', 'Action', 'Assassin', 'Singleplayer', 'Steampunk', 'Story Rich', 'Atmospheric', 'Female Protagonist', 'Magic', 'Parkour', 'Supernatural', 'Open World', 'Adventure', 'Exploration', 'Immersive Sim', 'Gore', 'Great Soundtrack', 'Heist', 'Dystopian']",29.99,58425,89,2438802,52090196,221674,['Action']
2215430,Ghost of Tsushima DIRECTOR'S CUT,"['Action', 'Open World', 'Adventure', 'Singleplayer', 'Story Rich', 'Stealth', 'Combat', 'Third Person', 'Ninja', 'Action-Adventure', 'Action RPG', 'Multiplayer', 'Souls-like', 'Historical', 'Gore', 'Violent', 'Atmospheric', 'Online Co-Op', 'Exploration', 'Co-op']",59.99,39125,93,1262216,66146590,162177,"['Action', 'Adventure']"
1939970,Nobody Wants to Die,"['3D', 'Detective', 'Dystopian', 'Noir', 'Thriller', 'Narration', 'First-Person', 'Interactive Fiction', 'Cyberpunk', 'Transhumanism', 'Psychological', 'Time Manipulation', 'Choices Matter', 'Story Rich', 'Conversation', 'Multiple Endings', 'Investigation', 'Realistic', 'Philosophical', 'Atmospheric']",24.99,2576,87,94170,1880009,35669,['Adventure']
324800,Shadow Warrior 2,"['Action', 'Gore', 'Looter Shooter', 'FPS', 'Co-op', 'Multiplayer', 'Ninja', 'Hack and Slash', 'Shooter', 'Swordplay', 'First-Person', 'Comedy', 'Open World', 'Demons', 'Loot', 'Singleplayer', 'Funny', 'Adventure', 'Parkour', 'Memes']",29.99,25813,87,1995800,25953075,142604,"['Action', 'Adventure']"
249050,Dungeon of the ENDLESS™,"['Roguelike', 'Strategy', 'Tower Defense', 'Pixel Graphics', 'Indie', 'RPG', 'Sci-fi', 'Dungeon Crawler', 'Adventure', 'Perma Death', 'Procedural Generation', 'Co-op', 'Difficult', 'Resource Management', 'Survival', 'Roguelite', 'Replay Value', 'Great Soundtrack', 'Singleplayer', '2D']",11.99,13339,86,1222229,5719709,50740,"['Adventure', 'Indie', 'RPG', 'Strategy']"
261550,Mount & Blade II: Bannerlord,"['Medieval', 'Strategy', 'Open World', 'RPG', 'War', 'Sandbox', 'Multiplayer', 'Singleplayer', 'Action', 'Character Customization', 'Simulation', 'Moddable', 'Adventure', 'Horses', 'Realistic', 'Third Person', 'Historical', 'First-Person', 'Great Soundtrack', 'Early Access']",49.99,242329,88,3944771,139979253,850388,"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']"
2461850,Senua’s Saga: Hellblade II,"['Action-Adventure', 'Psychological Horror', 'Story Rich', 'Female Protagonist', 'Cinematic', 'Mythology', 'Dark', 'Action', 'Adventure', 'Atmospheric', 'Singleplayer', 'Third Person', 'Horror', 'Psychological', 'Walking Simulator', 'Dark Fantasy', 'Swordplay', 'Vikings', 'Realistic', 'Combat']",49.99,5347,88,120304,4947511,45942,"['Action', 'Adventure']"
115300,Call of Duty®: Modern Warfare® 3 (2011),"['Action', 'FPS', 'Multiplayer', 'Shooter', 'First-Person', 'Singleplayer', 'War', 'Military', 'Online Co-Op', 'Co-op', 'Controller', 'Casual', 'Story Rich', 'Survival', 'Linear', 'Adventure', 'Zombies', 'Dog', 'Point & Click', 'Massively Multiplayer']",39.99,36202,89,784624,23612923,,['Action']
614570,Dishonored®: Death of the Outsider™,"['Stealth', 'Action', 'First-Person', 'Assassin', 'Female Protagonist', 'Steampunk', 'Singleplayer', 'Atmospheric', 'Story Rich', 'Violent', 'Magic', 'Adventure', 'Immersive Sim', 'Dark', 'Choices Matter', 'Open World', 'Gore', 'FPS', 'Parkour', 'Fantasy']",29.99,11321,88,432839,5154515,58535,['Action']
867210,Songs of Conquest,"['Local Multiplayer', 'Turn-Based Tactics', '4X', 'Tactical', 'Turn-Based Strategy', 'Turn-Based Combat', 'Fantasy', 'Strategy RPG', 'Strategy', 'Magic', 'Pixel Graphics', 'Atmospheric', 'Lore-Rich', 'Retro', 'Story Rich', 'Tactical RPG', '2.5D', 'Old School', 'Controller', 'Co-op']",34.99,9588,87,442868,7447084,92100,"['Adventure', 'RPG', 'Strategy']"
617160,Home Sweet Home,"['Horror', 'Adventure', 'Indie', 'Multiplayer', 'Survival Horror', 'Singleplayer', 'Psychological Horror', 'First-Person', 'Gore', 'VR', 'Atmospheric', 'Puzzle', 'Story Rich', 'Walking Simulator', 'Dark', 'Action', 'Dating Sim', 'Episodic', 'Nudity', 'Sexual Content']",15.99,3460,87,93499,891016,27867,"['Adventure', 'Indie']"
17410,Mirror's Edge™,"['Action-Adventure', 'Parkour', 'First-Person', 'Exploration', '3D Platformer', 'Female Protagonist', 'Singleplayer', 'Platformer', 'Puzzle', 'Cyberpunk', 'Action', 'Colorful', 'Dystopian', 'Stylized', 'Atmospheric', 'Sci-fi', 'Futuristic', 'Great Soundtrack', 'Adventure', 'Time Attack']",19.99,35639,88,2915783,26096308,43462,"['Action', 'Adventure']"
232090,Killing Floor 2,"['Zombies', 'Online Co-Op', 'Multiplayer', 'Gore', 'FPS', 'Post-apocalyptic', 'Hack and Slash', 'Horror', 'Action', 'Shooter', 'Moddable', 'First-Person', 'Survival', 'Co-op', 'Team-Based', 'Survival Horror', 'Atmospheric', 'PvE', 'Character Customization', 'Dark']",29.99,119164,88,3742164,42171765,616240,['Action']
1465360,SnowRunner,"['Simulation', 'Automobile Sim', 'Adventure', 'Multiplayer', 'Exploration', 'Driving', 'Realistic', 'Sandbox', 'Open World', 'First-Person', 'Third Person', 'Immersive Sim', 'Atmospheric', 'Snow', 'Racing', 'Physics', 'Nature', 'ATV', 'Team-Based', 'PvE']",29.99,33642,90,1781449,32451520,112126,"['Adventure', 'Simulation']"
2140020,Stronghold: Definitive Edition,"['City Builder', 'Real Time Tactics', 'Strategy', 'Medieval', 'Sandbox', 'Building', 'Colony Sim', 'RTS', 'Economy', 'Tower Defense', 'Base Building', '2D', 'Isometric', 'Historical', 'Simulation', 'Atmospheric', 'Open World', 'Resource Management', 'Funny', 'Comedy']",14.99,7152,86,450897,5233715,43418,"['Simulation', 'Strategy']"
525480,.hack//G.U. Last Recode,"['RPG', 'JRPG', 'Anime', 'Singleplayer', 'Story Rich', 'Action RPG', 'Great Soundtrack', 'Action', 'Fantasy', 'Hack and Slash', 'Classic', 'Adventure', 'Open World', 'Remake', 'Sci-fi', 'Romance']",49.99,3512,87,179809,3593342,34433,['RPG']
560130,Pillars of Eternity II: Deadfire,"['RPG', 'Party-Based RPG', 'Isometric', 'CRPG', 'Story Rich', 'Character Customization', 'Singleplayer', 'Fantasy', 'Choices Matter', 'Open World', 'Turn-Based', 'Real-Time with Pause', 'Pirates', 'Adventure', 'Nudity', 'Exploration', 'Romance', 'Great Soundtrack', 'Atmospheric', 'Female Protagonist']",39.99,17657,88,624277,14969042,123773,['RPG']
499520,The Turing Test,"['Puzzle', 'Sci-fi', 'First-Person', 'Female Protagonist', 'Space', 'Adventure', 'Singleplayer', 'Atmospheric', 'Story Rich', 'Great Soundtrack', 'Artificial Intelligence', 'Short', 'Philosophical', 'Psychological Horror', 'Robots', 'Indie', 'Mystery', 'Horror']",19.99,7734,88,298796,2165622,31647,['Adventure']
1693980,Dead Space,"['Horror', 'Third-Person Shooter', 'Sci-fi', 'Space', 'Survival Horror', 'Shooter', 'Psychological Horror', 'Action-Adventure', 'Singleplayer', 'Third Person', 'Atmospheric', 'Action', 'Survival', 'Aliens', 'Remake', 'Dark', 'Violent', 'Adventure', 'Combat', 'Blood']",59.99,40142,91,1115684,41167779,111442,"['Action', 'Adventure']"
668580,Atomic Heart,"['Sexual Content', 'Horror', 'FPS', 'Puzzle', 'Mystery', 'Singleplayer', 'Robots', 'Action', 'Shooter', 'Sci-fi', 'First-Person', 'Open World', 'Action-Adventure', 'Alternate History', 'Exploration', 'Atmospheric', 'Gore', 'Cyberpunk', 'Action RPG', 'RPG']",59.99,30782,84,957473,35015260,229346,"['Action', 'Adventure', 'RPG']"
2252570,Football Manager 2024,"['Simulation', 'Sports', 'Strategy', 'Football (Soccer)', 'Management', 'Multiplayer', 'Economy', 'eSports', 'Real Time Tactics', 'Singleplayer', '3D', 'Text-Based', '2D']",59.99,13318,90,1250383,58117062,54652,"['Simulation', 'Sports', 'Strategy']"
1530160,Digimon World: Next Order,"['RPG', 'Creature Collector', 'Party-Based RPG', 'JRPG', 'Simulation', 'Cute', '3D', 'Anime', 'Singleplayer', 'Casual', 'Adventure', 'Open World', 'Action']",59.99,1275,83,79677,2794583,17662,"['RPG', 'Simulation']"
1551360,Forza Horizon 5,"['Racing', 'Open World', 'Driving', 'Multiplayer', 'Automobile Sim', 'Realistic', 'Simulation', 'Adventure', 'Arcade', 'Exploration', 'First-Person', 'Co-op', 'PvP', 'Sports', 'Atmospheric', 'Online Co-Op', 'Singleplayer', 'Beautiful', 'VR', 'Action']",59.99,189016,88,5982968,190116341,468569,"['Action', 'Adventure', 'Racing', 'Simulation', 'Sports']"
558420,Stories Untold,"['Adventure', 'Text-Based', 'Horror', 'Indie', 'Atmospheric', 'Psychological Horror', 'Singleplayer', 'Point & Click', '1980s', 'Retro', 'Thriller', 'Sci-fi', 'Story Rich', 'Puzzle', 'Great Soundtrack', 'Mystery', 'First-Person', 'Interactive Fiction', 'Walking Simulator', 'FMV']",9.99,4854,87,152873,564911,10031,"['Adventure', 'Indie']"
356190,Middle-earth™: Shadow of War™,"['Open World', 'Action', 'RPG', 'Fantasy', 'Singleplayer', 'Adventure', 'Third Person', 'Violent', 'Stealth', 'Gore', 'War', 'Story Rich', 'Hack and Slash', 'Action RPG', 'Medieval', 'Dark Fantasy', 'Magic', 'Atmospheric', 'Strategy', 'Great Soundtrack']",59.99,96220,88,4253440,70331962,311583,"['Action', 'Adventure', 'RPG']"
594330,Visage,"['Horror', 'Psychological Horror', 'Survival Horror', 'Dark', 'First-Person', 'Multiplayer', 'Singleplayer', 'Atmospheric', 'Adventure', 'Indie', 'Violent', 'Exploration', 'Walking Simulator', 'Realistic', 'Surreal', 'Story Rich', 'Simulation', 'Early Access', 'Experimental', 'Action']",34.99,8737,86,282116,5867546,54451,"['Action', 'Adventure', 'Indie', 'Simulation']"
1123770,Curse of the Dead Gods,"['Action Roguelike', 'Isometric', 'Dark Fantasy', 'Roguelite', 'Difficult', 'Action', 'Souls-like', 'Roguelike', 'Fighting', 'Dungeon Crawler', 'Adventure', 'Singleplayer', 'Indie', 'Exploration', 'Real-Time', 'Great Soundtrack', '3D', 'Cartoony', 'Fantasy', 'Horror']",19.99,7699,85,448404,4149518,59086,"['Action', 'Adventure']"
1086940,Baldur's Gate 3,"['RPG', 'Character Customization', 'Choices Matter', 'Story Rich', 'Turn-Based Combat', 'Dungeons & Dragons', 'CRPG', 'Adventure', 'Fantasy', 'Romance', 'Online Co-Op', 'Sexual Content', 'Multiplayer', 'Strategy', 'Singleplayer', 'Co-op Campaign', 'Class-Based', 'Nudity', 'Dark Fantasy', 'Combat']",59.99,627604,97,14434892,725142922,899173,"['Adventure', 'RPG', 'Strategy']"
518790,theHunter: Call of the Wild™,"['Hunting', 'Open World', 'Multiplayer', 'Nature', 'Relaxing', 'Stealth', 'FPS', 'Sandbox', 'Survival', 'Simulation', 'Realistic', 'Online Co-Op', 'First-Person', 'Co-op', 'America', 'Immersive Sim', 'Walking Simulator', 'Shooter', 'Sports', 'Controller']",19.99,155547,89,6591906,50755513,525430,"['Adventure', 'Simulation', 'Sports']"
21690,Resident Evil 5,"['Co-op', 'Action', 'Zombies', 'Co-op Campaign', 'Third-Person Shooter', 'Online Co-Op', 'Horror', 'Multiplayer', 'Adventure', 'Third Person', 'Survival Horror', 'Shooter', 'Singleplayer', 'Local Co-Op', 'Female Protagonist', 'Quick-Time Events', 'Survival', 'Gore', 'Atmospheric', 'Split Screen']",19.99,42320,87,2449526,19539360,49608,"['Action', 'Adventure']"
1262580,Need for Speed™ Payback,"['Racing', 'Open World', 'Multiplayer', 'Combat Racing', 'Controller', 'Sports', 'PvP', 'Sandbox', 'Arcade', 'Third Person', 'First-Person', 'Strategy', 'Offroad', 'Vehicular Combat', 'Simulation', 'Co-op', 'Atmospheric', 'Online Co-Op', 'Singleplayer', 'Action']",29.99,25399,86,1086129,6018143,30879,"['Action', 'Adventure', 'Racing', 'Sports', 'Strategy']"
1237950,STAR WARS™ Battlefront™ II,"['Multiplayer', 'Shooter', 'Third-Person Shooter', 'Action', 'Singleplayer', 'Space', 'FPS', 'Sci-fi', 'Co-op', 'Combat', 'Online Co-Op', 'Vehicular Combat', 'First-Person', 'Third Person', 'Adventure', 'PvP', 'Aliens', 'Controller', 'Tactical', 'Character Customization']",39.99,58082,87,1879516,19680419,66098,"['Action', 'Adventure']"
815370,Green Hell,"['Open World Survival Craft', 'Survival', 'Multiplayer', 'Online Co-Op', 'Open World', 'Crafting', 'Action', 'Base Building', 'Singleplayer', 'Adventure', 'Co-op', 'Exploration', 'Sandbox', 'First-Person', 'Simulation', 'Survival Horror', 'Atmospheric', 'Building', 'Realistic', 'Action-Adventure']",24.99,67052,87,3776581,51836936,288458,"['Action', 'Adventure', 'Indie', 'Simulation']"
579180,Ys VIII: Lacrimosa of DANA,"['RPG', 'JRPG', 'Action', 'Anime', 'Great Soundtrack', 'Adventure', 'Action RPG', 'Singleplayer', 'Story Rich', 'Hack and Slash', 'Cute', 'Open World', 'Exploration', 'Violent', 'Fantasy', 'Controller', 'Female Protagonist', 'Difficult', 'Local Co-Op', 'Co-op']",39.99,5512,89,124186,3185122,31029,"['Action', 'RPG']"
228380,Wreckfest,"['Racing', 'Destruction', 'Automobile Sim', 'Simulation', 'Multiplayer', 'Driving', 'Physics', 'Action', 'Indie', 'Sports', 'Singleplayer', 'Realistic', 'Funny', 'Arcade', 'Early Access', 'Sandbox', 'Third Person', 'Co-op', 'Open World', 'Atmospheric']",29.99,36068,88,1342545,24526077,129795,"['Action', 'Indie', 'Racing', 'Simulation', 'Sports']"
359550,Tom Clancy's Rainbow Six® Siege,"['FPS', 'PvP', 'eSports', 'Multiplayer', 'Shooter', 'Tactical', 'Competitive', 'Online Co-Op', 'Action', 'Hero Shooter', 'Team-Based', 'Military', 'Strategy', 'First-Person', 'Co-op', 'War', 'Realistic', 'Destruction', 'Difficult', '3D']",19.99,1280626,85,21921426,212155208,1248215,['Action']
2108330,F1® 23,"['VR', 'Racing', 'Driving', 'Multiplayer', 'Automobile Sim', 'Sports', 'Singleplayer', 'Simulation', 'Competitive', 'eSports', 'Relaxing', '3D', 'Action-Adventure', 'Cinematic', 'Arcade', 'Immersive Sim', 'First-Person', 'PvP', '3D Platformer', 'PvE']",69.99,15962,86,538282,23529268,35391,"['Racing', 'Sports']"
388800,Azure Striker Gunvolt,"['Action', 'Indie', 'Platformer', 'Anime', '2D', 'Pixel Graphics', 'Side Scroller', 'Great Soundtrack', 'Singleplayer', 'Cyberpunk', '2D Platformer']",14.99,1590,86,83434,524094,9061,"['Action', 'Indie']"
492720,Tropico 6,"['Strategy', 'City Builder', 'Simulation', 'Economy', 'Management', 'Political Sim', 'Multiplayer', 'Sandbox', 'Politics', 'Building', 'Singleplayer', 'Political', 'Funny', 'Choices Matter', 'Co-op', 'Diplomacy', 'Destruction', 'Atmospheric', 'Story Rich', 'Top-Down']",39.99,25276,87,861358,24262553,114164,"['Simulation', 'Strategy']"
225300,Tomb Raider II (1997),"['Adventure', 'Action', 'Female Protagonist', 'Classic', 'Singleplayer', 'Third Person', 'Puzzle', 'Action-Adventure', 'Platformer', 'Old School', ""1990's"", 'Third-Person Shooter', 'Shooter', 'Atmospheric', '3D Platformer', 'Retro', 'Puzzle Platformer', 'Exploration', 'Difficult', 'Story Rich']",6.99,2233,87,113857,233362,4610,"['Action', 'Adventure']"
858810,Dawn of Man,"['City Builder', 'Colony Sim', 'Survival', 'Strategy', 'Simulation', 'Historical', 'Sandbox', 'Singleplayer', 'Open World', 'Economy', 'Indie', 'Choices Matter', 'RTS', 'Destruction', 'Multiplayer', 'Resource Management', 'Story Rich', 'Nudity', 'Management', 'Political']",24.99,16273,87,674567,10833031,127922,"['Indie', 'Simulation', 'Strategy']"
1341820,As Dusk Falls,"['Choices Matter', 'Story Rich', 'Cinematic', 'Choose Your Own Adventure', 'Adventure', 'Co-op', 'Multiple Endings', 'Crime', 'Mystery', 'Multiplayer', 'Co-op Campaign', 'Singleplayer', 'Stylized', 'Conversation', 'Emotional', 'Dark', 'Thriller', 'Sexual Content', 'Action-Adventure', 'Violent']",29.99,2848,91,90714,982704,15573,['Adventure']
315210,Suicide Squad: Kill the Justice League,"['Capitalism', 'Online Co-Op', 'Superhero', 'LGBTQ+', 'Third-Person Shooter', 'Looter Shooter', 'Action', 'Multiplayer', 'Open World', 'Villain Protagonist', 'PvE', 'Third Person', 'Shooter', 'Political', 'Violent', 'Psychological Horror', 'Singleplayer', 'Comic Book', 'Casual', 'Politics']",69.99,9052,70,360766,10660576,43107,['Action']
682990,Drug Dealer Simulator,"['Simulation', 'Action', 'Indie', 'Crime', 'Singleplayer', 'Open World', 'Resource Management', 'Crafting', 'Adventure', 'Trading', 'Management', 'First-Person', 'Realistic', 'Inventory Management', 'Sandbox', 'Strategy', 'Dark Comedy', 'Funny', 'Co-op', 'Atmospheric']",19.99,18508,88,668813,5847401,43859,"['Action', 'Adventure', 'Indie', 'Simulation']"
1084600,My Time at Sandrock,"['Life Sim', 'Building', 'Farming Sim', 'Multiplayer', 'Sandbox', 'Crafting', 'RPG', 'Dating Sim', 'Open World', 'Character Customization', 'Mining', 'Adventure', 'Post-apocalyptic', 'Casual', 'Simulation', 'Singleplayer', 'Female Protagonist', 'Cartoony', 'Indie', 'Early Access']",39.99,23282,89,995974,22529200,132512,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
1637320,Dome Keeper,"['Singleplayer', 'Post-apocalyptic', 'Roguelike', 'Action', 'Sci-fi', 'Combat', 'Resource Management', 'Atmospheric', 'Tower Defense', 'Space', 'Procedural Generation', 'Pixel Graphics', 'Physics', 'Retro', 'Replay Value', 'Exploration', 'Controller', '2D', 'Tactical', 'Adventure']",17.99,12758,92,1036358,10572987,67066,"['Action', 'Adventure', 'Indie', 'Simulation']"
678960,CODE VEIN,"['Souls-like', 'Anime', 'Character Customization', 'Action RPG', 'JRPG', 'Co-op', 'Third Person', 'Action', 'Singleplayer', 'RPG', 'Difficult', 'Vampire', 'Multiplayer', 'Dark Fantasy', 'Post-apocalyptic', 'Online Co-Op', 'Hack and Slash', 'Violent', 'Adventure', 'Gore']",59.99,53409,85,1791363,47695506,169651,"['Action', 'RPG']"
1030840,Mafia: Definitive Edition,"['Open World', 'Crime', 'Action', 'Story Rich', 'Singleplayer', 'Adventure', 'Sexual Content', 'Third-Person Shooter', 'Multiplayer', 'Remake', 'Violent', 'Third Person', 'Atmospheric', 'Shooter', 'Classic', 'Mature', 'Noir', 'Gore', 'Great Soundtrack', 'Racing']",39.99,71847,87,2758803,31496403,126916,"['Action', 'Adventure']"
745920,Temtem,"['Co-op', 'Multiplayer', 'Creature Collector', 'RPG', 'Turn-Based Combat', 'Story Rich', 'Adventure', 'PvE', 'PvP', 'Turn-Based Tactics', 'MMORPG', 'Character Customization', 'Collectathon', 'Anime', 'Cartoony', 'JRPG', 'Exploration', '3D', 'Colorful', 'Cute']",44.99,30908,0,1026843,33021427,145111,"['Adventure', 'Indie', 'Massively Multiplayer', 'RPG']"
1149620,Gas Station Simulator,"['Simulation', 'Economy', 'Building', 'Singleplayer', 'Management', 'Base Building', 'Indie', 'First-Person', 'Realistic', 'Open World', 'Relaxing', 'Crafting', 'Casual', 'Funny', 'Design & Illustration', 'Memes', 'Multiplayer', 'Destruction', 'Family Friendly', 'Choices Matter']",19.99,22017,88,1120986,15510291,51133,"['Indie', 'Simulation']"
613830,CHRONO TRIGGER®,"['RPG', 'JRPG', 'Classic', 'Story Rich', 'Great Soundtrack', 'Time Travel', 'Singleplayer', 'Retro', 'Turn-Based', 'Pixel Graphics', 'Fantasy', '2D', 'Cult Classic', 'Anime', 'Multiple Endings', 'Sci-fi', 'Replay Value', 'Adventure', 'Action', 'Silent Protagonist']",14.99,9132,88,504779,4433092,40971,['RPG']
200170,Worms Revolution,"['Strategy', 'Multiplayer', 'Funny', 'Turn-Based Strategy', 'Turn-Based', 'Local Multiplayer', 'Comedy', 'Local Co-Op', 'Physics', 'Singleplayer', 'Tactical', 'Action', '2.5D', 'Co-op', 'Team-Based', 'Family Friendly', 'Classic', 'Side Scroller', '4 Player Local', '2D']",14.99,8373,87,808201,3484994,15858,['Strategy']
362960,Tyranny,"['RPG', 'Choices Matter', 'Story Rich', 'Isometric', 'CRPG', 'Dark Fantasy', 'Adventure', 'Villain Protagonist', 'Singleplayer', 'Fantasy', 'Real-Time with Pause', 'Character Customization', 'Atmospheric', 'Party-Based RPG', 'Open World', 'Great Soundtrack', 'Turn-Based', 'Strategy', 'Female Protagonist', 'Action']",29.99,12167,87,485398,10567833,106680,"['Adventure', 'RPG']"
962130,Grounded,"['Survival', 'Multiplayer', 'Open World Survival Craft', 'Co-op', 'Base Building', 'Crafting', 'Adventure', 'Open World', 'Horror', 'Online Co-Op', 'Exploration', 'Action', 'Sandbox', 'First-Person', 'Singleplayer', 'RPG', 'Third Person', 'Cute', 'Funny', 'Early Access']",39.99,73318,89,2548693,67566670,311509,"['Action', 'Adventure']"
1110100,Power Rangers: Battle for the Grid,"['Action', 'Fighting', '2D Fighter', 'Multiplayer', 'Singleplayer', 'Superhero']",19.99,1391,85,81324,868098,7219,['Action']
584980,Late Shift,"['Choices Matter', 'FMV', 'Choose Your Own Adventure', 'Multiple Endings', 'Story Rich', 'Interactive Fiction', 'Adventure', 'Movie', 'Indie', 'Crime', 'Singleplayer', 'Realistic', 'Sexual Content', 'Violent', 'Thriller', 'Cinematic', 'Drama', 'Atmospheric', 'Horror', 'Simulation']",14.99,8476,86,316706,2244358,32136,"['Adventure', 'Indie']"
252490,Rust,"['Survival', 'Crafting', 'Multiplayer', 'Open World', 'Open World Survival Craft', 'Building', 'PvP', 'Sandbox', 'Adventure', 'First-Person', 'Action', 'Nudity', 'FPS', 'Shooter', 'Co-op', 'Online Co-Op', 'Indie', 'Post-apocalyptic', 'Early Access', 'Simulation']",39.99,1057239,87,20649586,354985280,1156262,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']"
989440,Phantom Abyss,"['Action', 'Adventure', 'Action Roguelike', '3D Platformer', 'Action-Adventure', 'Platformer', 'Exploration', 'FPS', 'Runner', 'Roguelite', '3D', 'First-Person', 'Colorful', 'Stylized', 'Atmospheric', 'Fantasy', 'Supernatural', 'Controller', 'Perma Death', 'Procedural Generation']",19.99,2114,84,87137,1239636,18212,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer']"
1446780,MONSTER HUNTER RISE,"['Action', 'Hunting', 'RPG', 'Online Co-Op', 'Character Customization', 'Multiplayer', 'Action RPG', 'Co-op', 'Singleplayer', 'Third Person', 'JRPG', 'PvE', 'Fantasy', 'Anime', 'Dragons', '3D', 'Nature', 'Atmospheric', 'Open World', 'Ninja']",39.99,97320,81,3246963,61879074,205079,['Action']
582160,Assassin's Creed® Origins,"['Open World', 'Assassin', 'Action', 'RPG', 'Stealth', 'Parkour', 'Adventure', 'Historical', 'Singleplayer', 'Third Person', 'Story Rich', 'Action RPG', 'Multiplayer', 'Exploration', 'Atmospheric', 'Great Soundtrack', 'Nudity', 'Heist', 'Sexual Content', 'Co-op']",59.99,100318,86,3278295,59492771,333685,"['Action', 'Adventure', 'RPG']"
899770,Last Epoch,"['Action RPG', 'Loot', 'Hack and Slash', 'RPG', 'Multiplayer', 'Isometric', 'Action', 'Adventure', 'Co-op', 'Top-Down', 'Indie', 'Dungeon Crawler', 'Singleplayer', 'Fantasy', 'Gore', 'Character Customization', 'MMORPG', 'Violent', 'Magic', 'Early Access']",34.99,93196,78,3078379,91710208,209867,"['Action', 'Adventure', 'Indie', 'RPG']"
857980,Void Bastards,"['FPS', 'Action Roguelike', 'Singleplayer', 'Shooter', 'Immersive Sim', 'Roguelike', 'Stealth', 'First-Person', 'Comic Book', 'Strategy', 'Procedural Generation', 'Stylized', 'Space', 'Sci-fi', 'Action', 'Crafting', 'Indie', 'Roguelite', 'Gore', 'Violent']",29.99,5048,86,260799,5303961,39364,"['Action', 'Strategy']"
1670870,MADiSON,"['Horror', 'Psychological Horror', 'Dark', 'Survival Horror', 'First-Person', 'Puzzle', 'Atmospheric', 'Survival', 'Adventure', 'Indie', 'Singleplayer', 'Violent', 'Action', 'Gore', 'Simulation', 'Exploration', 'Story Rich', 'Demons', 'Stealth', 'Action-Adventure']",34.99,2507,88,94999,2525369,18383,"['Action', 'Adventure', 'Indie', 'Simulation']"
1466860,Age of Empires IV: Anniversary Edition,"['Strategy', 'RTS', 'Base Building', 'War', 'Multiplayer', 'Singleplayer', 'Medieval', 'Resource Management', 'City Builder', 'Historical', 'Action RTS', 'PvP', 'PvE', 'Co-op', '3D', 'Management', 'Isometric', 'Open World', 'Online Co-Op', 'Mature']",39.99,67604,87,3338923,82655161,281200,['Strategy']
1295920,The Mortuary Assistant,"['Horror', 'Supernatural', 'Demons', 'Mystery', 'Atmospheric', 'Surreal', 'Simulation', 'First-Person', 'Singleplayer', 'Adventure', 'Indie', 'Dark', 'Exploration', '3D', 'Multiplayer', 'Realistic', 'Thriller', 'Female Protagonist', 'Hidden Object', 'Medical Sim']",24.99,6149,92,377905,7043109,33709,"['Adventure', 'Indie', 'Simulation']"
236850,Europa Universalis IV,"['Grand Strategy', 'Strategy', 'Historical', 'Simulation', '4X', 'Alternate History', 'Military', 'Wargame', 'Diplomacy', 'Economy', 'Replay Value', 'Political', 'Sandbox', 'Real-Time with Pause', 'Moddable', 'Nonlinear', 'Co-op', 'Singleplayer', 'Management', 'Multiplayer']",49.99,88776,0,3339867,48542373,210747,"['Simulation', 'Strategy']"
