appid,name,tags,price,reviews,reviewScore,copiesSold,revenue,followers,genres
440900,Conan Exiles,"['Survival', 'Open World', 'Building', 'Nudity', 'Open World Survival Craft', 'Crafting', 'Multiplayer', 'Sandbox', 'RPG', 'Massively Multiplayer', 'Adventure', 'Action', 'Online Co-Op', 'Exploration', 'Singleplayer', 'Violent', 'Co-op', 'Fantasy', 'Gore', 'PvP']",39.99,100157,79,2485368,49619629,311943,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']"
1065310,Evil West,"[""Beat 'em up"", 'Western', 'Action-Adventure', 'Co-op', 'Third-Person Shooter', 'Character Action Game', 'Vampire', 'Story Rich', 'Demons', 'Action', 'Gore', 'Multiplayer', 'Singleplayer', 'Online Co-Op', 'Hack and Slash', 'Violent', 'Third Person', 'Shooter', 'RPG', 'Adventure']",49.99,7988,75,367663,9047349,72797,"['Action', 'Adventure', 'RPG']"
22370,Fallout 3: Game of the Year Edition,"['Open World', 'RPG', 'Post-apocalyptic', 'Singleplayer', 'Moddable', 'First-Person', 'Sci-fi', 'FPS', 'Adventure', 'Action', 'Exploration', 'Replay Value', 'Atmospheric', 'Sandbox', 'Third Person', 'Story Rich', 'Shooter', 'Action RPG', 'Cult Classic', 'Great Soundtrack']",19.99,46708,81,3055118,34728531,88020,['RPG']
1577250,The Chant,"['Survival Horror', 'Psychological Horror', 'Horror', 'Action-Adventure', 'Supernatural', 'Third Person', 'Female Protagonist', '3D', 'Mystery', 'Realistic', 'Atmospheric', 'Drama', 'Emotional', 'Action', 'Adventure', 'Singleplayer', 'Open World', 'Story Rich', 'PvE', 'Exploration']",24.99,676,80,39286,439412,8509,"['Action', 'Adventure']"
460930,Tom Clancy's Ghost Recon® Wildlands,"['Open World', 'Shooter', 'Co-op', 'Stealth', 'Multiplayer', 'Tactical', 'Singleplayer', 'Action', 'Third-Person Shooter', 'Military', 'FPS', 'Online Co-Op', 'Third Person', 'Adventure', 'Survival', 'Strategy', 'Sandbox', 'First-Person', 'Atmospheric', 'PvP']",49.99,85283,80,3809491,88285943,424265,"['Action', 'Adventure']"
871980,Digimon Survive,"['Visual Novel', 'Tactical RPG', 'Anime', 'JRPG', 'Mystery', 'Story Rich', 'Turn-Based Tactics', 'Singleplayer', 'Drama', 'Psychological', 'Survival', 'Soundtrack', 'Text-Based', 'Emotional', 'RPG', 'Isometric', 'Turn-Based Strategy', 'Strategy RPG', '2.5D', 'Simulation']",59.99,2937,80,105777,2801464,25480,['RPG']
466130,White Day: A Labyrinth Named School,"['Horror', 'Adventure', 'Sexual Content', 'Action', 'Nudity', 'Survival Horror', 'Indie', 'First-Person', 'Puzzle', 'Psychological Horror', 'Dating Sim', 'Mature', 'Singleplayer', 'Atmospheric', 'Anime', 'Multiple Endings', 'Female Protagonist', 'Multiplayer', 'Violent', 'Hentai']",29.99,3160,82,58689,169950,17336,"['Action', 'Adventure', 'Indie']"
1556200,Predator: Hunting Grounds,"['Multiplayer', 'FPS', 'PvP', 'Shooter', 'Character Customization', 'First-Person', '3D', 'Action', 'Controller', 'Gun Customization', 'Third Person', 'Military', 'Realistic', 'Sci-fi', 'Stealth', 'Tactical', 'Survival', 'Aliens', 'Cinematic', 'Combat']",19.99,3848,77,145529,2311084,25050,['Action']
236390,War Thunder,"['Free to Play', 'Simulation', 'Vehicular Combat', 'Combat', 'World War II', 'VR', 'Flight', 'War', 'Military', 'Tanks', 'Naval Combat', 'Multiplayer', 'Massively Multiplayer', 'Modern', 'Cold War', 'Realistic', 'Shooter', 'Action', 'Third Person', 'Third-Person Shooter']",0,577670,74,27195795,380702327.3695575,496938,"['Action', 'Massively Multiplayer', 'Simulation', 'Free To Play']"
534380,Dying Light 2 Stay Human: Reloaded Edition,"['Open World', 'Zombies', 'Co-op', 'Parkour', 'Multiplayer', 'Horror', 'Combat', 'Gore', 'Exploration', 'Post-apocalyptic', 'First-Person', 'Survival', 'Singleplayer', 'Action RPG', 'Action', 'Adventure', 'Action-Adventure', 'Violent', 'Choices Matter', 'Multiple Endings']",59.99,163266,79,3769950,117228799,417694,"['Action', 'Adventure', 'RPG']"
640820,Pathfinder: Kingmaker — Enhanced Plus Edition,"['RPG', 'Party-Based RPG', 'Fantasy', 'CRPG', 'Isometric', 'Character Customization', 'Strategy RPG', 'Choices Matter', 'Story Rich', 'Singleplayer', 'Real-Time with Pause', 'Dungeons & Dragons', 'Adventure', 'Strategy', 'Sexual Content', 'Turn-Based', 'Medieval', 'Open World', 'Turn-Based Strategy', 'Female Protagonist']",19.99,31902,78,944341,16945671,112097,"['Adventure', 'RPG']"
231430,Company of Heroes 2,"['Strategy', 'World War II', 'RTS', 'Multiplayer', 'Tactical', 'War', 'Historical', 'Military', 'Singleplayer', 'Co-op', 'Online Co-Op', 'Base Building', 'Tanks', 'Real-Time', 'Action', 'Real-Time with Pause', 'Atmospheric', 'Simulation', 'Great Soundtrack', 'Adventure']",19.99,105700,79,5667325,32258153,161220,['Strategy']
287290,Resident Evil Revelations 2,"['Zombies', 'Horror', 'Multiplayer', 'Survival Horror', 'Action', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Survival', 'Female Protagonist', 'Singleplayer', 'Local Co-Op', 'Gore', 'Third Person', 'Episodic', 'Atmospheric', 'Online Co-Op', 'Story Rich', 'Shooter', 'Action RPG']",19.99,26369,78,1626320,3026325,62220,"['Action', 'Adventure']"
245620,Tropico 5,"['Strategy', 'City Builder', 'Simulation', 'Sandbox', 'Multiplayer', 'Economy', 'Politics', 'Management', 'Resource Management', 'Singleplayer', 'Comedy', 'Co-op', 'RPG', 'Historical', 'Great Soundtrack', 'RTS', 'Funny', 'Atmospheric', 'Open World', 'Adventure']",19.99,13781,79,1121611,13536198,48028,"['RPG', 'Simulation', 'Strategy']"
236690,Blood Bowl 2,"['Strategy', 'Multiplayer', 'Fantasy', 'Board Game', 'Singleplayer', 'Turn-Based', 'Turn-Based Strategy', 'RPG', 'Tactical', 'PvP', 'Dark Fantasy', 'Action', 'Funny', 'Turn-Based Tactics', 'Gore', 'Violent', 'Games Workshop', 'Sports', 'Football (American)', 'Dark Humor']",19.99,8657,79,494677,6968362,35489,"['Sports', 'Strategy']"
606880,GreedFall,"['RPG', 'Open World', 'Character Customization', 'Singleplayer', 'Choices Matter', 'Story Rich', 'Third Person', 'Fantasy', 'Sexual Content', 'Adventure', 'Action RPG', 'Mature', 'Action', 'Action-Adventure', 'Nudity', 'Female Protagonist', 'Romance', 'Magic', 'Atmospheric', 'Souls-like']",34.99,18800,77,745321,19377474,162504,['RPG']
952060,Resident Evil 3,"['Action', 'Zombies', 'Horror', 'Multiplayer', 'Female Protagonist', 'Survival Horror', 'Remake', 'Singleplayer', 'Third Person', 'Co-op', 'Gore', 'Third-Person Shooter', 'Violent', 'Story Rich', 'Atmospheric', 'Adventure', 'Sexual Content', 'Classic', 'Great Soundtrack', 'Difficult']",39.99,81250,81,1870427,21614658,163420,['Action']
1946700,Layers of Fear,"['Psychological Horror', 'Horror', 'First-Person', 'Adventure', 'Story Rich', 'Psychedelic', 'Exploration', 'Atmospheric', 'Singleplayer', 'Multiple Endings', 'Dark', 'Mystery', 'Emotional', 'Immersive', 'Mature', 'Puzzle', 'Narrative', 'Interactive Fiction', 'Walking Simulator', 'Supernatural']",29.99,1118,80,43309,947908,15673,['Adventure']
1611910,"Warhammer 40,000: Chaos Gate - Daemonhunters","['Warhammer 40K', 'Turn-Based Strategy', 'Turn-Based Tactics', 'Strategy RPG', 'Tactical', 'Choices Matter', 'Strategy', 'PvE', 'Character Customization', '3D', 'Turn-Based Combat', 'Third Person', 'Story Rich', 'Dark Fantasy', 'Stylized', 'Sci-fi', 'RPG', 'Demons', 'Tactical RPG', 'Futuristic']",44.99,11393,78,364859,8687610,63567,"['RPG', 'Strategy']"
858820,Tribes of Midgard,"['Open World Survival Craft', 'Online Co-Op', 'Multiplayer', 'Action RPG', 'PvE', 'Base Building', 'Vikings', 'Survival', 'Co-op', 'Roguelite', 'Action', 'Exploration', 'Colorful', 'Mythology', 'Boss Rush', 'Procedural Generation', 'Indie', 'Singleplayer', 'Hack and Slash', 'Spectacle fighter']",19.99,21178,77,1512871,14382138,96330,"['Action', 'Adventure', 'Indie', 'RPG']"
332310,LEGO® Worlds,"['LEGO', 'Open World', 'Building', 'Sandbox', 'Adventure', 'Multiplayer', 'Exploration', 'Family Friendly', 'Singleplayer', 'Third Person', 'Funny', 'Early Access', 'Destruction', 'Co-op', 'Action', 'Comedy', 'Simulation', 'Casual', 'Walking Simulator', 'Voxel']",29.99,14879,78,733035,9054272,136150,['Adventure']
45740,Dead Rising® 2,"['Zombies', 'Action', 'Open World', 'Co-op', 'Adventure', 'Online Co-Op', 'Third Person', 'Gore', 'Comedy', 'Multiplayer', 'Survival', 'Funny', 'Character Customization', 'Sandbox', 'Crafting', 'Singleplayer', 'Multiple Endings', 'Horror', 'RPG', '3D Vision']",19.99,5494,0,257100,2068491,21276,"['Action', 'Adventure']"
364360,Total War: WARHAMMER,"['Strategy', 'Fantasy', 'RTS', 'War', 'Turn-Based Strategy', 'Games Workshop', 'Grand Strategy', 'Multiplayer', 'Tactical', 'Dark Fantasy', 'Action', 'Singleplayer', 'Turn-Based', 'Atmospheric', 'Dwarf', 'Co-op', 'Story Rich', 'Open World', 'RPG', 'Gore']",59.99,50705,78,1721145,60170079,322873,"['Action', 'Strategy']"
1092660,Blair Witch,"['Adventure', 'Horror', 'Psychological Horror', 'Indie', 'First-Person', 'Violent', 'Dog', 'Walking Simulator', 'Dark', 'Atmospheric', 'Singleplayer', 'Story Rich', 'Survival Horror', 'Investigation', 'Cinematic', 'Survival', 'Mature', 'Multiplayer', 'Psychological', 'Co-op']",29.99,6457,79,145778,1968075,25898,"['Adventure', 'Indie']"
644830,The Surge 2,"['Souls-like', 'RPG', 'Action', 'Open World', 'Sci-fi', 'Violent', 'Difficult', 'Third Person', 'Singleplayer', 'Cyberpunk', 'Multiplayer', 'Character Customization', 'Mechs', 'Gore', 'Hack and Slash', 'Action RPG', 'Robots', 'Female Protagonist', 'Story Rich', 'Nudity']",29.99,7660,77,373904,7283893,43565,"['Action', 'RPG']"
1237980,STAR WARS™ Battlefront,"['Shooter', 'Sci-fi', 'Multiplayer', 'Singleplayer', 'Space', 'Adventure', 'Strategy', 'Co-op', 'Third-Person Shooter', 'Online Co-Op', 'Action', 'Vehicular Combat', 'First-Person', 'PvP', 'Split Screen', 'Combat', 'Third Person', 'Aliens', 'FPS', 'Atmospheric']",19.99,4556,78,203188,1096509,12868,"['Action', 'Adventure', 'Strategy']"
553850,HELLDIVERS™ 2,"['Online Co-Op', 'PvE', 'Multiplayer', 'Third-Person Shooter', 'Action', 'Shooter', 'Co-op', 'Sci-fi', 'Capitalism', 'Space', 'Extraction Shooter', 'Third Person', 'Comedy', 'Gore', 'Violent', 'Great Soundtrack', 'Difficult', 'Psychological Horror', 'Singleplayer', 'Open World']",39.99,871550,74,12222279,438303117,401304,['Action']
109600,Neverwinter,"['Free to Play', 'MMORPG', 'RPG', 'Massively Multiplayer', 'Adventure', 'Multiplayer', 'Fantasy', 'Action', 'Open World', 'Character Customization', 'Dungeons & Dragons', 'Co-op', 'Dragons', 'PvP', 'Action RPG', 'PvE', 'Third Person', 'Hack and Slash', 'Atmospheric', 'Zombies']",0,38206,78,4961607,0,110412,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Free To Play']"
12210,Grand Theft Auto IV: The Complete Edition,"['Open World', 'Action', 'Automobile Sim', 'Multiplayer', 'Crime', 'Third Person', 'Adventure', 'Singleplayer', 'Third-Person Shooter', 'Moddable', 'Sandbox', 'Shooter', 'Physics', 'Atmospheric', 'Classic', 'Funny', 'Dark Humor', 'Gore', 'Satire', 'Co-op']",19.99,153429,82,7692154,48624412,164782,"['Action', 'Adventure']"
359320,Elite Dangerous,"['Space Sim', 'Space', 'Open World', 'Exploration', 'Sci-fi', 'Simulation', 'Massively Multiplayer', 'Multiplayer', 'VR', 'First-Person', 'Action', 'Adventure', 'Sandbox', 'Online Co-Op', 'Singleplayer', 'Trading', 'RPG', 'Difficult', 'Strategy', 'TrackIR']",19.99,93083,77,2654297,38349583,303990,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']"
1846380,Need for Speed™ Unbound,"['Racing', 'Multiplayer', 'Open World', 'Action', 'Driving', 'Singleplayer', 'Character Customization', 'Combat Racing', 'Controller', 'Arcade', 'Online Co-Op', 'Casual', 'Simulation', 'Sports', 'Atmospheric', 'Adventure', 'Anime', 'Immersive', 'Split Screen', 'Music']",69.99,35028,61,1185801,19642818,73136,"['Action', 'Racing']"
1252330,DEATHLOOP,"['FPS', 'Action', 'Stealth', 'First-Person', 'Immersive Sim', 'Shooter', 'Singleplayer', 'Multiplayer', 'Assassin', 'Time Manipulation', 'Roguelite', 'Story Rich', 'Adventure', 'PvP', 'Violent', 'Tactical', 'Gore', 'Parkour', 'Action-Adventure', 'Sexual Content']",59.99,27585,77,814402,19392396,86466,['Action']
1238000,Mass Effect™: Andromeda Deluxe Edition,"['Character Customization', 'Sci-fi', 'RPG', 'Open World', 'Third-Person Shooter', 'Singleplayer', 'Action', 'Action RPG', 'Space', 'Third Person', 'Multiplayer', 'Sexual Content', 'Story Rich', 'Choices Matter', 'Nudity', 'Violent', 'Female Protagonist', 'Adventure', 'Shooter', 'Romance']",39.99,14354,76,646081,5307025,26354,"['Action', 'RPG']"
388410,Darksiders II Deathinitive Edition,"['Action', 'Hack and Slash', 'Adventure', 'RPG', 'Open World', 'Singleplayer', 'Third Person', 'Fantasy', 'Story Rich', 'Puzzle', 'Great Soundtrack', 'Action RPG', 'Dark Fantasy', 'Parkour', 'Loot', 'Spectacle fighter', 'Gore', 'Controller', 'Multiplayer', 'Metroidvania']",29.99,16575,78,1275900,8408051,36061,"['Action', 'Adventure', 'RPG']"
536270,Ancestors: The Humankind Odyssey,"['Open World Survival Craft', 'Survival', 'Exploration', 'Open World', 'Singleplayer', 'Adventure', 'Crafting', 'Simulation', 'Atmospheric', 'RPG', 'Action', 'Third Person', 'Nature', 'Immersive Sim', 'Historical', 'Choices Matter', 'Science', 'Indie', 'Action-Adventure', 'Multiplayer']",39.99,9175,78,526749,7043229,87008,"['Action', 'Adventure', 'Indie', 'RPG']"
939960,Far Cry® New Dawn,"['Open World', 'FPS', 'Action', 'Co-op', 'Multiplayer', 'Post-apocalyptic', 'Adventure', 'First-Person', 'Shooter', 'Online Co-Op', 'Singleplayer', 'Stealth', 'Story Rich', 'Survival', 'RPG', 'Female Protagonist', 'Action RPG', 'Casual', 'Crafting', 'Character Customization']",39.99,28294,76,1187061,16501341,78658,"['Action', 'Adventure']"
527100,Star Trek™: Bridge Crew,"['Simulation', 'VR', 'Sci-fi', 'RPG', 'Space', 'Co-op', 'Multiplayer', 'Space Sim', 'Singleplayer', 'Action', 'Adventure']",24.99,3079,76,216982,5526284,32066,"['Casual', 'RPG', 'Simulation']"
878670,Shenmue III,"['Adventure', 'Action', 'Martial Arts', 'Open World', 'Story Rich', 'Singleplayer', 'Third Person', 'Quick-Time Events', 'Epic', 'Kickstarter', 'Anime', 'RPG', 'Atmospheric', 'Cult Classic', 'Fighting', 'Simulation', 'JRPG']",29.99,1125,74,70173,411608,16314,"['Action', 'Adventure']"
999220,Amnesia: Rebirth,"['Action-Adventure', 'First-Person', 'Puzzle', 'Story Rich', 'Singleplayer', 'Adventure', 'Exploration', 'Stealth', 'Lovecraftian', 'Atmospheric', 'Horror', 'Survival Horror', 'Dark', 'Action', 'Physics', 'Psychological Horror', 'Mystery', 'Emotional', 'Gothic', 'Female Protagonist']",29.99,7936,77,265544,4003225,26426,"['Adventure', 'Indie']"
1238060,Dead Space™ 3,"['Action', 'Horror', 'Online Co-Op', 'Sci-fi', 'Co-op', 'Shooter', 'Survival', 'Third-Person Shooter', 'Space', 'Dark', 'Singleplayer', 'Multiplayer', 'Survival Horror', 'Thriller', 'Futuristic', 'Third Person', 'Gore', 'Crafting', 'Violent', 'Combat']",19.99,11045,74,615076,4148265,25154,['Action']
415880,Disc Jam,"['Sports', 'Action', 'Multiplayer', 'Indie', 'Competitive', 'Arcade', 'Casual', 'Co-op', '4 Player Local']",14.99,1561,77,75421,591893,10755,"['Action', 'Indie', 'Sports']"
402040,The Guest,"['Puzzle', 'Indie', 'Adventure', 'Horror', 'Mystery', 'Atmospheric', 'First-Person', 'Walking Simulator', 'Psychological Horror', 'Short', 'Exploration', 'Singleplayer', 'Escape Room']",9.99,832,75,54271,189619,4415,"['Adventure', 'Indie']"
299950,GET EVEN,"['Action', 'Psychological Horror', 'Mystery', 'FPS', 'Story Rich', 'First-Person', 'Detective', 'Thriller', 'Indie', 'Horror', 'Psychological', 'Dark', 'Shooter', 'Great Soundtrack', 'Exploration', 'Adventure', 'Mature', 'Drama', 'Walking Simulator', 'Psychedelic']",29.99,1651,76,44785,572528,21931,"['Action', 'Indie']"
1184050,Gears Tactics,"['Strategy', 'Turn-Based Tactics', 'Turn-Based', 'Gore', 'Tactical', 'Violent', 'RPG', 'Singleplayer', 'Character Customization', 'Isometric', 'Multiplayer', 'Sci-fi', 'Turn-Based Strategy', 'Tactical RPG', 'Turn-Based Combat', 'RTS']",29.99,6860,75,202240,6857487,44227,['Strategy']
979690,The Ascent,"['Top-Down Shooter', 'Cyberpunk', 'RPG', 'Action', 'Co-op', 'Shooter', 'Open World', 'Indie', 'Adventure', 'Isometric', 'Twin Stick Shooter', 'Action RPG', 'Violent', 'Dystopian', 'Gore', 'Futuristic', 'Character Customization', 'Local Co-Op', 'Split Screen', 'PvE']",29.99,20723,74,744793,9986584,96021,"['Action', 'Adventure', 'Indie', 'RPG']"
1414850,Nickelodeon All-Star Brawl,"['Multiplayer', '2D Fighter', 'Cartoon', 'Action', ""1990's"", ""Beat 'em up"", 'eSports', 'Arcade', '2D Platformer', 'Cartoony', '2D', 'Family Friendly', 'Comedy', 'Cats', 'Dog', 'Funny', 'PvP', 'Combat', 'PvE', 'Singleplayer']",49.99,5431,72,293003,4777714,16330,['Action']
427290,Vampyr,"['Vampire', 'RPG', 'Choices Matter', 'Story Rich', 'Open World', 'Action', 'Singleplayer', 'Atmospheric', 'Third Person', 'Horror', 'Dark Fantasy', 'Violent', 'Dark', 'Gore', 'Action RPG', 'Souls-like', 'Adventure', 'Action-Adventure', 'Sexual Content', 'Stealth']",39.99,20368,77,841881,19206067,145300,"['Action', 'RPG']"
1238020,Mass Effect™ 3 N7 Digital Deluxe Edition (2012),"['Sci-fi', 'Action', 'Choices Matter', 'Singleplayer', 'Third-Person Shooter', 'Story Rich', 'Space', 'Action RPG', 'Shooter', 'Third Person', 'Character Customization', 'RPG', 'Strategy', 'Cinematic', 'Online Co-Op', 'Multiplayer', 'Co-op', 'Real-Time with Pause', 'Violent', 'Romance']",29.99,2332,74,67099,875998,11410,"['Action', 'RPG', 'Strategy']"
900040,ELEX II,"['Open World', 'Singleplayer', 'RPG', 'Adventure', 'Action', 'Action RPG', 'Exploration', 'Third Person', 'Dark Fantasy', 'Realistic', 'Aliens', 'Atmospheric', 'Post-apocalyptic', 'Dystopian', 'Fantasy', 'Story Rich', 'Futuristic', 'Gothic', 'Dark', 'Magic']",49.99,5814,74,99997,2546779,30863,"['Action', 'Adventure', 'RPG']"
1250410,Microsoft Flight Simulator 40th Anniversary Edition,"['Simulation', 'Flight', 'Realistic', 'Open World', 'Multiplayer', 'VR', 'Singleplayer', 'Real-Time', 'Atmospheric', 'Physics', 'Adventure', 'Colorful', 'Family Friendly', 'Beautiful', 'TrackIR', 'Surreal', 'Controller', 'Epic', 'Short', 'Sexual Content']",59.99,60516,79,1124211,56188870,146909,['Simulation']
275850,No Man's Sky,"['Open World', 'Open World Survival Craft', 'Space', 'Exploration', 'Sci-fi', 'Survival', 'Procedural Generation', 'Adventure', 'First-Person', 'Sandbox', 'Multiplayer', 'Singleplayer', 'Atmospheric', 'Crafting', 'Space Sim', 'Indie', 'Action', 'Simulation', 'FPS', 'VR']",59.99,297628,81,6859817,243650800,794323,"['Action', 'Adventure']"
320240,We Happy Few,"['Adventure', 'Open World', 'Action', 'Survival', 'Dystopian', 'First-Person', 'Indie', 'Psychological Horror', 'Horror', 'Singleplayer', 'Atmospheric', 'Stealth', 'Exploration', 'Dark', 'Survival Horror', 'Crafting', 'Mature', 'Procedural Generation', 'Story Rich', 'Early Access']",59.99,12669,77,523790,11586106,162720,"['Action', 'Adventure', 'Indie']"
392160,X4: Foundations,"['Space Sim', 'Simulation', 'Sandbox', 'Economy', 'Flight', 'Trading', 'Capitalism', 'Space', 'Exploration', 'Base Building', 'Grand Strategy', 'Open World', 'Strategy', '3D', 'First-Person', 'Procedural Generation', 'Singleplayer', 'Management', 'Building', 'Immersive']",49.99,19661,79,596734,17930138,137212,"['Action', 'Simulation', 'Strategy']"
360830,Yooka-Laylee,"['3D Platformer', 'Collectathon', 'Adventure', 'Kickstarter', 'Indie', 'Platformer', 'Colorful', 'Action', 'Family Friendly', 'Great Soundtrack', 'Exploration', 'Singleplayer', 'Cute', 'Funny', 'Retro', 'Open World', 'Casual', 'Comedy', 'Cartoony', 'Multiplayer']",19.99,5009,75,177597,4044925,27153,"['Action', 'Adventure', 'Indie']"
606280,Darksiders III,"['Hack and Slash', 'Action', 'Female Protagonist', 'Singleplayer', 'Adventure', 'Souls-like', 'RPG', 'Action-Adventure', 'Open World', 'Violent', 'Third Person', 'Story Rich', 'Dark Fantasy', 'Atmospheric', 'Post-apocalyptic', 'Puzzle', 'Fantasy', 'Gore', 'Difficult', 'Dark']",39.99,14148,76,492964,14718018,99516,"['Action', 'Adventure', 'RPG']"
1577120,The Quarry,"['Choices Matter', 'Horror', 'Multiple Endings', 'Multiplayer', 'Cinematic', 'Story Rich', 'Quick-Time Events', 'Thriller', 'Gore', 'Sexual Content', 'Singleplayer', 'Adventure', 'Violent', 'Realistic', 'Survival Horror', 'Narrative', 'Nudity', 'Blood', 'Psychological Horror', 'Perma Death']",59.99,13938,80,620055,13235904,69152,['Adventure']
313120,Stranded Deep,"['Open World Survival Craft', 'Survival', 'Multiplayer', 'Open World', 'Crafting', 'First-Person', 'Adventure', 'Exploration', 'Singleplayer', 'Realistic', 'Building', 'Co-op', 'Sandbox', 'Simulation', 'Early Access', 'Underwater', 'Action', 'Atmospheric', 'Indie', 'Strategy']",19.99,43511,75,1763293,20101433,347037,"['Adventure', 'Indie']"
897450,The Survivalists,"['Crafting', 'Survival', 'Online Co-Op', 'Adventure', 'Multiplayer', 'Open World Survival Craft', 'Singleplayer', 'Base Building', 'Open World', 'Sandbox', 'Pixel Graphics', 'Co-op', 'Exploration', '2D', 'Casual', 'Character Customization', 'Hunting', 'Action', 'Top-Down', 'Procedural Generation']",24.99,7290,77,943418,5962275,69348,"['Action', 'Adventure', 'Casual', 'Indie']"
1940340,Darkest Dungeon® II,"['Turn-Based Tactics', 'Dungeon Crawler', 'Roguelite', 'Dark Fantasy', 'Lovecraftian', 'Singleplayer', 'Perma Death', 'Roguelike', 'CRPG', 'Turn-Based', 'Story Rich', 'Party-Based RPG', '2D', 'Hand-drawn', 'Turn-Based Combat', 'Gothic', 'Procedural Generation', 'RPG', 'Turn-Based Strategy', 'Stylized']",39.99,16982,76,713581,20738517,79954,"['Indie', 'RPG', 'Strategy']"
1286680,Tiny Tina's Wonderlands,"['Loot', 'Adventure', 'Looter Shooter', 'Multiplayer', 'Shooter', 'RPG', 'FPS', 'Fantasy', 'Action', 'Online Co-Op', 'Comedy', 'Co-op', 'Singleplayer', 'Character Customization', 'Narration', 'Stylized', 'PvE', 'Class-Based', 'Local Co-Op', '3D']",59.99,17510,75,1337004,33252168,102577,"['Action', 'Adventure', 'RPG']"
1029690,Sniper Elite 5,"['Singleplayer', 'Stealth', 'Sniper', 'World War II', 'Action', 'Multiplayer', 'Shooter', 'Co-op', 'Third-Person Shooter', 'Adventure', 'Gore', 'Third Person', 'Violent', 'Action-Adventure', 'Online Co-Op', 'Open World', 'War', 'FPS', 'Gun Customization', 'Sexual Content']",49.99,17455,82,994980,24180033,76206,"['Action', 'Adventure']"
1222690,Dragon Age™ Inquisition,"['RPG', 'Character Customization', 'Open World', 'Choices Matter', 'Fantasy', 'Story Rich', 'Singleplayer', 'Sexual Content', 'Adventure', 'Action', 'Multiplayer', 'Third Person', 'Dragons', 'Action RPG', 'Female Protagonist', 'Strategy', 'Great Soundtrack', 'Atmospheric', 'Combat', 'LGBTQ+']",39.99,16535,75,1454113,12826358,43133,"['Action', 'Adventure', 'RPG', 'Strategy']"
582660,Black Desert,"['MMORPG', 'Massively Multiplayer', 'Open World', 'RPG', 'Character Customization', 'Adventure', 'Fantasy', 'Action', 'Strategy', '3D', 'Medieval', 'Multiplayer', 'Crafting', 'Atmospheric', 'Magic', 'Simulation', 'PvP', 'Cooking', 'Combat', 'War']",9.99,83785,75,6703169,23627907,181421,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']"
215080,WAKFU,"['Free to Play', 'Massively Multiplayer', 'Turn-Based Strategy', 'MMORPG', 'Open World', 'RPG', 'Turn-Based', 'Strategy', 'Adventure', 'Anime', 'Tactical', 'Multiplayer', 'Fantasy', 'Isometric', '2D', 'Tactical RPG', 'Action', 'Turn-Based Combat', 'Sandbox', 'Co-op']",0,10081,0,1248946,0,31761,"['Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy', 'Free To Play']"
378540,The Surge,"['Souls-like', 'Action', 'RPG', 'Sci-fi', 'Third Person', 'Difficult', 'Singleplayer', 'Mechs', 'Hack and Slash', 'Violent', 'Robots', 'Open World', 'Exploration', 'Cyberpunk', 'Action RPG', 'Gore', 'Adventure', 'Horror', 'Futuristic', 'Story Rich']",14.99,9877,75,541059,8496518,64106,"['Action', 'RPG']"
1097350,Weird West: Definitive Edition,"['Western', 'Isometric', 'RPG', 'Immersive Sim', 'Story Rich', 'Atmospheric', 'Tactical RPG', 'Action', 'Stealth', 'Dark Fantasy', 'Multiple Endings', 'Action RPG', 'Supernatural', 'Choices Matter', 'Indie', 'Top-Down', 'Violent', 'Singleplayer', 'Adventure', 'Dark']",39.99,3476,79,153214,2336288,50428,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
1091500,Cyberpunk 2077,"['Cyberpunk', 'Open World', 'Nudity', 'RPG', 'Singleplayer', 'Sci-fi', 'FPS', 'Futuristic', 'Mature', 'Story Rich', 'First-Person', 'Atmospheric', 'Exploration', 'Action', 'Violent', 'Great Soundtrack', 'Action RPG', 'Adventure', 'Character Customization', 'Immersive Sim']",59.99,731914,83,15234068,584197183,1455333,['RPG']
633360,Remothered: Tormented Fathers,"['Action', 'Horror', 'Female Protagonist', 'Adventure', 'Psychological Horror', 'Violent', 'Indie', 'Survival Horror', 'Gore', 'Stealth', 'Nudity', 'Atmospheric', 'Story Rich', 'Third Person', 'Singleplayer', 'Dark']",19.99,2036,74,62699,493771,16624,"['Action', 'Adventure', 'Indie']"
785740,This Is the Police 2,"['Strategy', 'Story Rich', 'Singleplayer', 'Turn-Based', 'Management', 'Indie', 'Adventure', 'Villain Protagonist', 'Choices Matter', 'Crime', 'Atmospheric', 'Simulation', 'Great Soundtrack', 'Turn-Based Tactics', 'Detective', 'Turn-Based Strategy', 'Noir', 'Tactical']",14.99,5700,76,328433,3309652,30325,"['Adventure', 'Indie', 'Strategy']"
